timestamp,feed_volume_m3_day,total_solids_percent,volatile_solids_percent,cod_mg_l,temperature_celsius,ph,alkalinity_mg_l,retention_time_days,mixing_intensity_rpm,methane_production_m3_day,hour_of_day,day_of_week,is_weekend,methane_lag_1,methane_lag_3,methane_rolling_mean_5,estimated_cn_ratio,loading_rate_kg_vs_m3_day
2025-08-30 06:57:00,60.84,10.82,7.55,31881.0,39.8,6.82,2943.0,23.8,13.1,32.88,6,5,1,48.63,31.63,26.627999999999997,28.184527471527534,45.934200000000004
2025-08-30 07:00:00,67.85,12.13,9.07,34186.0,39.3,7.02,2416.0,22.2,7.2,38.25,7,5,1,32.88,10.0,32.278,28.025247909828973,61.53995
2025-08-30 07:03:00,61.69,10.16,7.14,29792.0,38.7,6.96,2815.0,23.6,14.0,39.22,7,5,1,38.25,48.63,33.796,25.282209523574572,44.046659999999996
2025-08-30 07:06:00,72.29,11.53,8.69,33986.0,39.4,6.19,2391.0,24.0,23.6,17.79,7,5,1,39.22,32.88,35.354,22.994925508027332,62.82001
2025-08-30 07:09:00,68.56,9.27,6.51,29841.0,39.3,7.09,2349.0,21.0,9.5,33.47,7,5,1,17.79,38.25,32.322,20.81641468640357,44.632560000000005
2025-08-30 07:12:00,71.57,11.9,9.42,33670.0,39.5,5.9,2336.0,22.6,19.9,10.0,7,5,1,33.47,39.22,27.746000000000002,24.879888377436703,67.41894
2025-08-30 07:15:00,61.75,11.77,8.78,32104.0,39.4,6.88,3139.0,21.7,20.8,50.5,7,5,1,10.0,17.79,30.196000000000005,29.59903762674755,54.216499999999996
2025-08-30 07:18:00,59.01,10.4,7.94,29173.0,37.9,6.65,2392.0,25.0,13.1,52.98,7,5,1,50.5,33.47,32.948,24.07046529590778,46.85394
2025-08-30 07:21:00,69.31,10.03,7.1,27101.0,38.2,7.04,2733.0,25.8,12.7,47.34,7,5,1,52.98,10.0,38.858,27.355379756380163,49.210100000000004
2025-08-30 07:24:00,81.83,11.98,10.04,35588.0,38.7,6.86,2379.0,23.8,14.1,70.58,7,5,1,47.34,50.5,46.279999999999994,27.531854201556794,82.15732
2025-08-30 07:27:00,68.91,10.69,7.41,29919.0,39.1,6.76,2288.0,25.5,14.6,40.34,7,5,1,70.58,52.98,52.348,24.14894133721848,51.06231
2025-08-30 07:30:00,64.9,9.94,6.84,29511.0,38.9,6.94,2738.0,25.0,27.6,42.86,7,5,1,40.34,47.34,50.81999999999999,28.94903451255856,44.39160000000001
2025-08-30 07:33:00,60.43,10.27,7.72,28707.0,38.9,7.34,3089.0,25.4,19.9,40.55,7,5,1,42.86,70.58,48.333999999999996,16.274017766558487,46.65196
2025-08-30 07:36:00,70.35,11.34,8.55,33318.0,39.3,7.07,3004.0,22.6,12.4,38.7,7,5,1,40.55,40.34,46.605999999999995,21.331749163785474,60.149249999999995
2025-08-30 07:39:00,67.15,12.02,8.21,30958.0,38.3,6.82,2488.0,26.0,5.0,50.55,7,5,1,38.7,42.86,42.6,22.25310311092462,55.130150000000015
2025-08-30 07:42:00,64.32,11.43,9.54,35618.0,38.1,6.62,2761.0,31.4,8.8,85.76,7,5,1,50.55,40.55,51.684000000000005,22.54085493139783,61.36127999999999
2025-08-30 07:45:00,60.41,10.48,7.48,28842.0,38.9,5.53,2206.0,24.6,17.1,10.0,7,5,1,85.76,38.7,45.112,26.008788853557686,45.186679999999996
2025-08-30 07:48:00,61.45,11.36,7.86,30360.0,38.5,6.82,2779.0,24.3,18.7,53.51,7,5,1,10.0,50.55,47.704,25.870113409161707,48.2997
2025-08-30 07:51:00,58.06,10.5,7.65,31099.0,39.3,7.38,3291.0,24.5,16.3,34.79,7,5,1,53.51,85.76,46.922,26.181971716525023,44.4159
2025-08-30 07:54:00,63.96,10.48,6.8,27270.0,38.9,6.77,2955.0,24.4,14.3,27.14,7,5,1,34.79,10.0,42.239999999999995,26.78824448239746,43.492799999999995
2025-08-30 07:57:00,59.56,12.13,8.94,32571.0,39.5,6.94,2979.0,26.6,6.0,45.89,7,5,1,27.14,53.51,34.266,22.149686292563054,53.246640000000006
2025-08-30 08:00:00,51.62,11.48,8.4,32499.0,38.1,7.23,2702.0,22.3,23.0,59.56,8,5,1,45.89,34.79,44.178,21.345471799578043,43.3608
2025-08-30 08:03:00,63.31,11.18,8.39,31188.0,39.1,5.96,2143.0,26.0,16.2,10.0,8,5,1,59.56,27.14,35.476,26.188959046023587,53.117090000000005
2025-08-30 08:06:00,55.09,12.7,9.22,33409.0,38.6,7.39,3328.0,27.2,21.7,67.3,8,5,1,10.0,45.89,41.977999999999994,23.10930377906068,50.79298000000001
2025-08-30 08:09:00,59.44,11.97,9.91,32878.0,38.1,7.26,2959.0,23.2,9.4,64.88,8,5,1,67.3,59.56,49.525999999999996,20.288574863896088,58.90504
2025-08-30 08:12:00,58.83,9.56,6.93,28805.0,39.2,6.88,2881.0,27.1,11.8,31.77,8,5,1,64.88,10.0,46.702000000000005,27.914032853624445,40.76919
2025-08-30 08:15:00,59.53,10.45,7.83,31067.0,39.1,6.64,2540.0,26.0,15.3,43.54,8,5,1,31.77,67.3,43.498,29.185305719506893,46.611990000000006
2025-08-30 08:18:00,57.54,12.3,10.12,36578.0,39.2,7.42,3133.0,26.4,13.5,62.35,8,5,1,43.54,64.88,53.968,29.67148266909598,58.23048
2025-08-30 08:21:00,53.27,9.81,7.99,31036.0,39.8,6.67,2609.0,24.1,13.3,28.94,8,5,1,62.35,31.77,46.296,25.56102316442416,42.56273
2025-08-30 08:24:00,60.41,12.65,9.46,34164.0,38.4,6.9,3020.0,27.4,7.1,63.77,8,5,1,28.94,43.54,46.074,26.877796287918706,57.14786
2025-08-30 08:27:00,39.73,9.2,7.26,29097.0,39.0,6.7,2216.0,26.5,20.6,21.96,8,5,1,63.77,62.35,44.112,29.109604670085734,28.843980000000002
2025-08-30 08:30:00,51.64,11.64,8.47,32610.0,37.3,6.16,2528.0,28.5,17.4,15.18,8,5,1,21.96,28.94,38.44,23.075752629929696,43.73908
2025-08-30 08:33:00,41.08,10.72,7.97,30150.0,37.8,7.12,2537.0,27.4,18.7,53.21,8,5,1,15.18,63.77,36.612,28.332033052162277,32.74076
2025-08-30 08:36:00,51.7,12.64,9.84,34517.0,38.9,7.25,2755.0,22.8,5.6,46.0,8,5,1,53.21,21.96,40.024,25.826188702429626,50.8728
2025-08-30 08:39:00,40.23,10.07,8.44,32083.0,39.7,6.8,2787.0,21.5,28.6,26.17,8,5,1,46.0,15.18,32.504000000000005,27.741134957027775,33.954119999999996
2025-08-30 08:42:00,41.04,8.64,6.39,27650.0,38.8,6.94,2711.0,27.1,15.9,15.82,8,5,1,26.17,53.21,31.276,25.558279062627804,26.224559999999997
2025-08-30 08:45:00,49.8,8.48,5.57,25213.0,38.3,7.28,3240.0,24.2,10.8,28.53,8,5,1,15.82,46.0,33.946,28.888770129244005,27.7386
2025-08-30 08:48:00,41.05,9.21,6.69,28332.0,39.4,6.61,2824.0,25.1,12.2,19.04,8,5,1,28.53,26.17,27.112000000000002,25.67057128762461,27.46245
2025-08-30 08:51:00,45.79,8.52,6.08,26471.0,38.9,7.11,2159.0,25.7,15.2,15.16,8,5,1,19.04,15.82,20.944000000000003,20.548062821597746,27.84032
2025-08-30 08:54:00,42.68,10.61,8.27,28889.0,39.4,6.85,2834.0,26.7,12.0,20.09,8,5,1,15.16,28.53,19.728,29.355779896944167,35.29636
2025-08-30 08:57:00,29.97,9.14,6.5,29155.0,38.6,6.79,2757.0,22.1,11.3,17.52,8,5,1,20.09,19.04,20.068,22.157407777083662,19.480500000000003
2025-08-30 09:00:00,48.09,10.29,8.28,31591.0,38.2,6.95,2963.0,21.0,11.8,49.53,9,5,1,17.52,15.16,24.268,28.759174630731742,39.81852
2025-08-30 09:03:00,34.14,10.12,7.21,28969.0,38.1,7.13,2822.0,26.1,5.0,35.51,9,5,1,49.53,20.09,27.562,24.729271355679035,24.61494
2025-08-30 09:06:00,35.31,7.74,5.87,26766.0,38.4,7.2,2802.0,26.4,14.5,23.39,9,5,1,35.51,17.52,29.208,28.52803295559312,20.72697
2025-08-30 09:09:00,43.74,10.95,8.29,33247.0,38.9,6.85,2423.0,26.9,26.8,44.06,9,5,1,23.39,49.53,34.001999999999995,28.404305844600295,36.26046
2025-08-30 09:12:00,28.6,9.02,6.77,29111.0,38.1,7.31,2581.0,21.2,25.1,33.66,9,5,1,44.06,35.51,37.230000000000004,26.290428922946113,19.362199999999998
2025-08-30 09:15:00,28.71,9.43,6.46,27913.0,39.2,7.22,2907.0,25.9,11.9,20.05,9,5,1,33.66,23.39,31.334000000000003,26.525605952881392,18.54666
2025-08-30 09:18:00,32.34,9.89,6.96,27922.0,38.8,6.34,2247.0,23.1,18.5,10.0,9,5,1,20.05,44.06,26.232,26.2678858515777,22.508640000000003
2025-08-30 09:21:00,32.42,9.64,6.3,26135.0,38.6,6.85,2870.0,26.2,17.2,21.51,9,5,1,10.0,33.66,25.856,18.95852573115677,20.4246
2025-08-30 09:24:00,33.68,9.27,6.99,29193.0,38.7,7.02,2643.0,29.1,24.9,27.48,9,5,1,21.51,20.05,22.54,25.354990656694607,23.54232
2025-08-30 09:27:00,33.9,11.05,8.21,30762.0,38.9,7.02,2932.0,29.0,17.4,28.28,9,5,1,27.48,10.0,21.464,21.651807471784316,27.8319
2025-08-30 09:30:00,30.75,10.24,7.55,30972.0,38.3,7.34,2905.0,25.6,11.1,31.99,9,5,1,28.28,21.51,23.851999999999997,25.51356143123699,23.21625
2025-08-30 09:33:00,41.05,10.01,8.14,30215.0,39.0,7.21,2850.0,25.7,8.1,26.8,9,5,1,31.99,27.48,27.212,21.571172360850355,33.414699999999996
2025-08-30 09:36:00,30.17,9.44,6.46,28617.0,38.9,6.85,2543.0,22.8,12.7,17.66,9,5,1,26.8,28.28,26.442,21.445144176321776,19.489819999999998
2025-08-30 09:39:00,33.04,6.61,5.29,27022.0,37.9,6.81,2451.0,21.5,25.4,22.14,9,5,1,17.66,31.99,25.374000000000002,29.814803505261708,17.47816
2025-08-30 09:42:00,37.97,9.1,6.26,26540.0,38.2,7.01,2881.0,23.4,12.7,24.21,9,5,1,22.14,26.8,24.560000000000002,28.208342164372567,23.76922
2025-08-30 09:45:00,32.98,10.36,8.38,32163.0,37.7,6.91,3059.0,28.1,18.1,41.23,9,5,1,24.21,17.66,26.407999999999998,24.987572245167538,27.637240000000002
2025-08-30 09:48:00,29.29,9.0,7.3,29573.0,39.3,7.01,2924.0,21.6,12.7,10.37,9,5,1,41.23,22.14,23.122,25.55430595074707,21.381699999999995
2025-08-30 09:51:00,26.65,8.04,5.67,27762.0,38.0,7.03,3053.0,20.8,10.6,18.21,9,5,1,10.37,24.21,23.232,24.256251922770975,15.110549999999998
2025-08-30 09:54:00,32.3,10.51,7.21,29135.0,38.1,6.78,2847.0,24.7,23.6,27.05,9,5,1,18.21,41.23,24.214,26.70962912793857,23.2883
2025-08-30 09:57:00,24.79,8.73,6.64,28341.0,38.2,6.62,2800.0,23.4,16.9,21.77,9,5,1,27.05,10.37,23.726,22.971836900353587,16.460559999999997
2025-08-30 10:00:00,35.06,9.41,7.31,30073.0,38.1,6.96,2986.0,23.1,8.5,24.71,10,5,1,21.77,18.21,20.422,27.98122078860387,25.628860000000003
2025-08-30 10:03:00,31.48,7.74,6.34,27824.0,38.2,7.27,3050.0,20.7,19.9,19.33,10,5,1,24.71,27.05,22.214,24.240739476957668,19.95832
2025-08-30 10:06:00,35.12,8.04,6.28,25326.0,37.9,6.66,2736.0,20.9,14.9,19.3,10,5,1,19.33,21.77,22.432,23.740459012506314,22.05536
2025-08-30 10:09:00,30.19,9.5,6.59,29201.0,37.1,7.11,2519.0,21.6,8.0,22.41,10,5,1,19.3,24.71,21.504,25.065139055454527,19.89521
2025-08-30 10:12:00,26.84,9.37,7.57,30929.0,38.0,6.8,2348.0,23.7,23.8,41.32,10,5,1,22.41,19.33,25.413999999999998,23.22655951022317,20.31788
2025-08-30 10:15:00,34.15,10.5,6.94,30377.0,38.4,6.9,2782.0,23.1,18.0,21.6,10,5,1,41.32,19.3,24.792,25.98604704848945,23.700100000000003
2025-08-30 10:18:00,29.36,8.41,6.75,27552.0,37.6,7.11,2680.0,19.4,12.0,19.66,10,5,1,21.6,22.41,24.858,23.3879122320598,19.818
2025-08-30 10:21:00,29.4,8.32,7.12,28373.0,37.8,6.93,2575.0,19.2,16.8,26.32,10,5,1,19.66,41.32,26.262,26.40557080845651,20.9328
2025-08-30 10:24:00,42.65,9.02,7.38,29708.0,38.0,7.18,3223.0,21.1,13.9,35.22,10,5,1,26.32,21.6,28.824,28.64801961673443,31.475700000000003
2025-08-30 10:27:00,34.36,9.41,6.9,28164.0,38.6,7.09,2801.0,17.1,14.4,16.89,10,5,1,35.22,19.66,23.938,22.84203493957548,23.7084
2025-08-30 10:30:00,40.61,8.96,6.53,24843.0,38.3,6.98,3086.0,21.8,18.8,24.88,10,5,1,16.89,26.32,24.594,24.608273628114485,26.518330000000006
2025-08-30 10:33:00,35.86,7.55,5.74,25706.0,37.6,6.9,2540.0,21.5,19.6,29.73,10,5,1,24.88,35.22,26.607999999999997,26.383992139106265,20.58364
2025-08-30 10:36:00,39.62,8.62,6.56,29915.0,37.2,6.81,2690.0,22.1,14.6,28.02,10,5,1,29.73,16.89,26.948,23.69242793505578,25.99072
2025-08-30 10:39:00,46.5,9.92,6.7,26359.0,38.6,6.03,2159.0,18.9,12.8,10.0,10,5,1,28.02,24.88,21.904,26.392961682479996,31.155
2025-08-30 10:42:00,38.9,9.63,7.52,29999.0,38.4,7.27,3271.0,21.0,20.9,32.9,10,5,1,10.0,29.73,25.106,26.66619658195522,29.252799999999997
2025-08-30 10:45:00,44.81,9.77,6.22,28085.0,38.6,6.69,2860.0,20.8,10.7,21.8,10,5,1,32.9,28.02,24.490000000000002,28.24978532888291,27.871820000000003
2025-08-30 10:48:00,37.32,8.74,6.98,29829.0,38.2,6.66,2475.0,21.6,6.3,18.4,10,5,1,21.8,10.0,22.224,23.182029861745264,26.04936
2025-08-30 10:51:00,46.48,11.79,9.07,32548.0,37.3,6.87,2255.0,20.4,12.2,45.57,10,5,1,18.4,32.9,25.734,22.171674279308576,42.15736
2025-08-30 10:54:00,53.42,11.34,8.49,33340.0,38.3,6.84,2742.0,19.8,17.1,55.65,10,5,1,45.57,21.8,34.864,24.077267831308767,45.35358
2025-08-30 10:57:00,49.31,10.69,7.89,29437.0,37.9,6.86,2368.0,18.1,20.0,43.9,10,5,1,55.65,18.4,37.064,22.096742981358698,38.905590000000004
2025-08-30 11:00:00,49.36,9.96,7.71,29572.0,37.7,6.85,2668.0,19.3,14.9,39.57,11,5,1,43.9,45.57,40.617999999999995,26.69349461214249,38.05656
2025-08-30 11:03:00,41.14,10.07,7.39,28826.0,38.1,7.13,2554.0,20.6,11.0,27.1,11,5,1,39.57,55.65,42.358000000000004,21.514746099470766,30.402459999999998
2025-08-30 11:06:00,48.57,9.7,8.59,33029.0,38.1,7.1,2627.0,17.9,18.6,43.47,11,5,1,27.1,43.9,41.938,31.999049254758063,41.72163
2025-08-30 11:09:00,52.7,12.11,8.55,33652.0,37.3,6.78,2224.0,19.7,12.8,56.71,11,5,1,43.47,39.57,42.15,28.88778358472125,45.0585
2025-08-30 11:12:00,59.86,10.44,6.85,30750.0,37.0,6.79,2234.0,17.0,13.8,50.72,11,5,1,56.71,27.1,43.513999999999996,25.037727308800942,41.0041
2025-08-30 11:15:00,48.76,10.73,8.17,33007.0,37.8,7.13,2991.0,20.5,9.9,43.56,11,5,1,50.72,43.47,44.312,27.60218347899393,39.83692
2025-08-30 11:18:00,57.58,10.84,8.53,30054.0,37.7,6.94,2699.0,16.0,7.5,44.79,11,5,1,43.56,56.71,47.85,20.089594407067626,49.115739999999995
2025-08-30 11:21:00,54.93,10.21,8.14,32038.0,38.4,6.94,2618.0,20.0,13.8,44.99,11,5,1,44.79,50.72,48.154,32.57011999419868,44.71302
2025-08-30 11:24:00,61.99,10.5,8.66,32162.0,37.8,7.29,2669.0,20.5,20.1,69.46,11,5,1,44.99,43.56,50.704,23.22935616339853,53.68334
2025-08-30 11:27:00,60.08,11.55,8.65,31324.0,37.2,7.14,2887.0,15.9,13.8,58.12,11,5,1,69.46,44.79,52.184000000000005,24.638507758301923,51.9692
2025-08-30 11:30:00,68.63,12.1,8.64,33463.0,37.4,6.75,3067.0,14.3,7.3,56.67,11,5,1,58.12,44.99,54.806000000000004,19.43220013843469,59.29632000000001
2025-08-30 11:33:00,71.03,10.69,8.05,31818.0,37.4,7.03,2684.0,18.3,15.6,49.21,11,5,1,56.67,69.46,55.69,26.458861914222684,57.17915000000001
2025-08-30 11:36:00,77.68,12.4,9.43,34481.0,37.9,6.97,2667.0,17.6,18.2,77.47,11,5,1,49.21,58.12,62.186,21.680967528768672,73.25224
2025-08-30 11:39:00,68.45,12.25,8.57,32233.0,37.3,7.14,2831.0,18.3,10.2,70.02,11,5,1,77.47,56.67,62.298,25.304967284698087,58.66165000000001
2025-08-30 11:42:00,58.86,9.65,7.87,31449.0,37.0,7.12,2786.0,20.8,22.7,66.9,11,5,1,70.02,49.21,64.054,23.367176701226384,46.32282
2025-08-30 11:45:00,61.81,12.83,10.15,34385.0,37.7,7.06,2988.0,15.7,13.9,65.15,11,5,1,66.9,77.47,65.75,21.766768195208968,62.737150000000014
2025-08-30 11:48:00,65.49,12.29,9.28,36174.0,37.6,7.01,2971.0,18.0,10.9,69.9,11,5,1,65.15,70.02,69.888,22.586915494712148,60.77471999999999
2025-08-30 11:51:00,58.54,11.62,8.82,32456.0,37.9,7.01,2486.0,16.8,15.7,48.82,11,5,1,69.9,66.9,64.158,25.677364102256565,51.63228
2025-08-30 11:54:00,64.5,10.55,7.49,30171.0,37.4,6.89,2274.0,20.3,5.1,51.65,11,5,1,48.82,65.15,60.484,21.155527081393526,48.310500000000005
2025-08-30 11:57:00,72.79,11.96,8.66,32816.0,38.0,6.8,2771.0,18.9,12.5,58.07,11,5,1,51.65,69.9,58.718,22.75356498692927,63.03614000000002
2025-08-30 12:00:00,74.59,12.9,9.63,34046.0,37.1,6.77,2852.0,16.4,10.0,74.76,12,5,1,58.07,48.82,60.64,26.989820143793434,71.83017000000001
2025-08-30 12:03:00,61.74,10.59,8.09,32163.0,37.3,7.46,2851.0,16.3,25.0,59.08,12,5,1,74.76,51.65,58.476,32.80743962462294,49.947660000000006
2025-08-30 12:06:00,72.23,12.15,8.51,31158.0,36.4,6.82,2779.0,11.1,9.9,47.74,12,5,1,59.08,58.07,58.260000000000005,26.432766458659014,61.46773000000001
2025-08-30 12:09:00,67.2,10.85,8.83,31862.0,37.4,7.23,3173.0,20.5,29.3,75.35,12,5,1,47.74,74.76,63.0,22.24821507346814,59.3376
2025-08-30 12:12:00,84.88,11.89,8.57,32457.0,36.7,7.08,2772.0,15.2,14.7,45.94,12,5,1,75.35,59.08,60.574,23.898657489783066,72.74216
2025-08-30 12:15:00,63.72,12.49,8.36,32603.0,36.1,7.13,2426.0,15.4,21.7,56.79,12,5,1,45.94,47.74,56.98,25.094767018457734,53.26991999999999
2025-08-30 12:18:00,64.06,10.72,7.24,28356.0,37.2,6.77,2884.0,17.7,17.2,49.31,12,5,1,56.79,75.35,55.025999999999996,23.951725148092876,46.37944
2025-08-30 12:21:00,72.16,11.77,8.85,30612.0,36.8,6.95,2588.0,17.2,21.6,71.22,12,5,1,49.31,45.94,59.722,27.7091745002108,63.861599999999996
2025-08-30 12:24:00,64.15,12.5,9.17,33948.0,36.5,7.03,2687.0,15.1,22.7,72.93,12,5,1,71.22,56.79,59.238,25.652420449042673,58.825550000000014
2025-08-30 12:27:00,63.47,11.77,9.36,33633.0,37.3,6.5,2800.0,15.5,5.1,56.09,12,5,1,72.93,49.31,61.26800000000001,27.723557154729612,59.40792
2025-08-30 12:30:00,62.56,11.57,8.92,31894.0,37.6,7.16,2932.0,18.3,10.7,57.53,12,5,1,56.09,71.22,61.41600000000001,24.05666862910711,55.803520000000006
2025-08-30 12:33:00,66.02,11.21,8.44,32213.0,38.0,7.14,2840.0,15.1,11.8,58.04,12,5,1,57.53,72.93,63.162,28.97650065916377,55.72087999999999
2025-08-30 12:36:00,64.92,11.98,8.65,31842.0,37.5,6.92,2980.0,12.3,10.3,50.98,12,5,1,58.04,56.09,59.114,24.500543247155363,56.1558
2025-08-30 12:39:00,69.14,11.5,9.35,32697.0,36.6,6.83,2480.0,14.7,14.6,71.58,12,5,1,50.98,57.53,58.84400000000001,22.086430392586024,64.6459
2025-08-30 12:42:00,68.75,10.6,8.06,30777.0,37.2,7.12,2802.0,18.3,16.6,64.91,12,5,1,71.58,58.04,60.60799999999999,31.531961143126665,55.4125
2025-08-30 12:45:00,69.88,10.18,7.35,29647.0,37.4,7.39,2936.0,14.5,14.1,45.97,12,5,1,64.91,50.98,58.29600000000001,19.525066759116648,51.361799999999995
2025-08-30 12:48:00,72.42,12.19,9.21,34909.0,36.8,7.21,2693.0,13.6,7.8,54.52,12,5,1,45.97,71.58,57.592,22.78378382408522,66.69882000000001
2025-08-30 12:51:00,66.72,11.13,8.46,33147.0,36.7,7.47,2622.0,13.5,5.0,45.29,12,5,1,54.52,64.91,56.45399999999999,23.118916444508816,56.44512
2025-08-30 12:54:00,58.53,10.99,7.35,29777.0,36.8,7.3,3083.0,17.7,5.0,39.44,12,5,1,45.29,45.97,50.025999999999996,32.52491881916969,43.01955
2025-08-30 12:57:00,70.68,10.22,8.28,31536.0,37.0,7.01,2469.0,17.2,19.8,67.82,12,5,1,39.44,54.52,50.608,30.420576652439536,58.52304
2025-08-30 13:00:00,58.98,10.24,7.02,29123.0,35.9,6.76,2755.0,14.0,16.1,37.34,13,5,1,67.82,45.29,48.882,29.481784430926595,41.40396
2025-08-30 13:03:00,57.16,10.51,8.34,31829.0,36.8,7.25,2701.0,15.4,20.8,62.88,13,5,1,37.34,39.44,50.553999999999995,24.008024012871005,47.67143999999999
2025-08-30 13:06:00,60.11,10.64,8.49,32648.0,36.2,6.84,2843.0,14.3,22.1,58.55,13,5,1,62.88,67.82,53.205999999999996,32.27853401152532,51.03339
2025-08-30 13:09:00,65.98,11.72,9.36,33236.0,36.7,6.65,2180.0,14.6,17.2,62.55,13,5,1,58.55,37.34,57.827999999999996,26.10505601152291,61.75728
2025-08-30 13:12:00,52.34,11.46,8.54,31587.0,36.5,7.53,3063.0,13.9,20.7,54.24,13,5,1,62.55,62.88,55.112,27.93179011090937,44.698359999999994
2025-08-30 13:15:00,56.19,10.23,6.84,27817.0,35.4,6.82,2651.0,16.7,20.5,36.0,13,5,1,54.24,58.55,54.84400000000001,25.53908614331862,38.43396
2025-08-30 13:18:00,50.32,8.58,5.68,25099.0,36.0,6.97,2749.0,12.7,14.1,31.3,13,5,1,36.0,62.55,48.528000000000006,24.851600286030244,28.581759999999996
2025-08-30 13:21:00,51.74,10.46,7.74,30646.0,36.7,7.05,2721.0,16.2,16.4,56.19,13,5,1,31.3,54.24,48.056,24.244663978220863,40.04676
2025-08-30 13:24:00,44.94,10.12,7.13,29871.0,35.7,7.07,2686.0,12.0,14.7,17.52,13,5,1,56.19,36.0,39.05,24.371080019742514,32.04222
2025-08-30 13:27:00,53.24,11.34,8.04,31239.0,36.0,7.1,2700.0,12.0,19.6,39.14,13,5,1,17.52,31.3,36.029999999999994,26.825474946034237,42.80496
2025-08-30 13:30:00,50.91,9.51,7.34,28917.0,36.4,7.18,2846.0,16.6,28.4,45.36,13,5,1,39.14,56.19,37.902,26.101599396326165,37.36794
2025-08-30 13:33:00,45.38,10.59,7.81,31888.0,36.1,6.95,2631.0,17.2,23.0,53.26,13,5,1,45.36,17.52,42.294,24.90558588938895,35.44178
2025-08-30 13:36:00,51.2,10.31,6.06,27417.0,36.5,7.03,3036.0,15.1,18.4,35.3,13,5,1,53.26,39.14,38.116,29.528571978096565,31.027199999999997
2025-08-30 13:39:00,41.07,10.91,8.01,30764.0,37.5,7.12,3251.0,15.2,5.0,37.65,13,5,1,35.3,45.36,42.141999999999996,16.09974079377781,32.89706999999999
2025-08-30 13:42:00,42.17,9.31,6.79,28143.0,36.8,6.69,2675.0,14.1,11.6,30.39,13,5,1,37.65,53.26,40.392,26.529661743763587,28.633429999999997
2025-08-30 13:45:00,45.12,10.11,7.86,31605.0,36.4,6.84,2627.0,12.4,6.7,36.31,13,5,1,30.39,35.3,38.582,27.15321611997694,35.46432
2025-08-30 13:48:00,45.13,10.71,8.52,31565.0,36.3,7.44,2691.0,13.3,5.0,33.14,13,5,1,36.31,37.65,34.55800000000001,28.440888604765508,38.45076
2025-08-30 13:51:00,47.73,9.34,7.28,29987.0,36.1,7.31,2946.0,15.1,14.1,41.48,13,5,1,33.14,30.39,35.794,24.805385676839915,34.747440000000005
2025-08-30 13:54:00,36.53,8.48,6.37,27333.0,38.2,7.14,2598.0,11.4,20.9,15.98,13,5,1,41.48,36.31,31.459999999999997,25.62376020215187,23.269610000000004
2025-08-30 13:57:00,51.96,11.47,8.8,32985.0,36.7,6.86,2643.0,15.0,5.0,47.11,13,5,1,15.98,33.14,34.803999999999995,27.957845149944163,45.7248
2025-08-30 14:00:00,42.33,9.05,6.45,28687.0,35.3,7.21,2918.0,13.2,15.5,13.52,14,5,1,47.11,41.48,30.246,29.47349921284054,27.30285
2025-08-30 14:03:00,28.9,10.18,8.16,30687.0,35.2,6.56,2328.0,17.2,15.8,15.44,14,5,1,13.52,15.98,26.706,24.098392044463694,23.582399999999996
2025-08-30 14:06:00,33.03,7.75,5.77,28760.0,36.4,7.44,3030.0,19.0,18.9,24.48,14,5,1,15.44,47.11,23.306,25.80092734938268,19.058310000000002
2025-08-30 14:09:00,25.6,7.77,6.01,28483.0,36.1,6.88,2563.0,14.9,10.5,27.44,14,5,1,24.48,13.52,25.598,30.035721893046272,15.3856
2025-08-30 14:12:00,35.68,8.93,7.09,29940.0,35.9,7.17,2752.0,17.0,13.9,20.38,14,5,1,27.44,15.44,20.252,18.627918772363447,25.29712
2025-08-30 14:15:00,40.91,8.18,6.75,29011.0,35.5,7.0,2720.0,15.1,15.3,23.62,14,5,1,20.38,24.48,22.272,22.929962200556243,27.61425
2025-08-30 14:18:00,31.9,10.74,8.13,31982.0,36.5,7.08,2934.0,15.1,13.3,35.91,14,5,1,23.62,27.44,26.365999999999996,29.39750793580889,25.934700000000003
2025-08-30 14:21:00,32.26,9.87,8.1,33727.0,35.7,6.96,2653.0,16.3,17.9,37.26,14,5,1,35.91,20.38,28.921999999999997,28.27761350082491,26.1306
2025-08-30 14:24:00,24.23,8.65,6.68,29123.0,37.1,7.19,2568.0,15.5,18.1,13.16,14,5,1,37.26,23.62,26.065999999999995,26.567335632780082,16.18564
2025-08-30 14:27:00,30.32,10.32,8.04,29924.0,36.2,7.11,3131.0,16.3,13.1,21.74,14,5,1,13.16,35.91,26.338,23.65420938067264,24.37728
2025-08-30 14:30:00,32.08,7.16,5.31,25407.0,35.3,6.81,2856.0,16.9,7.7,12.42,14,5,1,21.74,37.26,24.098,22.35454450304374,17.03448
2025-08-30 14:33:00,43.74,11.38,8.06,31840.0,35.3,6.73,2928.0,15.4,10.8,34.42,14,5,1,12.42,13.16,23.8,23.226353142272878,35.25444
2025-08-30 14:36:00,34.83,9.91,7.77,30498.0,36.1,7.23,2844.0,17.6,5.0,35.35,14,5,1,34.42,21.74,23.418,29.644024662456076,27.062910000000002
2025-08-30 14:39:00,24.22,11.75,10.06,33794.0,36.4,6.8,2635.0,16.4,12.3,27.9,14,5,1,35.35,12.42,26.365999999999996,23.114671932533962,24.36532
2025-08-30 14:42:00,31.32,10.51,7.57,29267.0,36.3,6.99,2660.0,19.7,13.0,19.22,14,5,1,27.9,34.42,25.862000000000002,25.304268892718973,23.70924
